-9.5	14	0.000000000000000	2.494872271592136	0.000000000000000	4.519474014458355	0.000000000000000	65.436294744584657	0.000000000000000	77.823557408745671	0.000000000000000	80.147714274053300	0.000000000000000	81.170745758889339	0.000000000000000	79.388063768408017	0.000000000000000	81.248948391716908	0.000000000000000	79.636608960488147	0.000000000000000	80.275750133525179	0.000000000000000	83.248696960507161	0.000000000000000	79.365445037642587	0.000000000000000	80.755572057734170	0.000000000000000	81.138279028339880	0.000000000000000	82.755828669162227	0.000000000000000	81.705167669094806	0.000000000000000	83.365257520905374	0.000000000000000	82.229647579405224	0.000000000000000	82.600220631859102	0.000000000000000	81.871784104298257	0.000000000000000	83.718298071335639	0.000000000000000	81.170168193049605	0.000000000000000	77.721893674400292	0.000000000000000	62.720402174743029	0.000000000000000	4.563981839192422	0.000000000000000	2.536277758350535	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	2.967073347775705	0.000000000000000	9.293017979544896	0.000000000000000	68.132586742059118	0.000000000000000	74.196709183467490	0.000000000000000	76.776610193047347	0.000000000000000	76.025181258556998	0.000000000000000	77.328882394119773	0.000000000000000	78.840257560635152	0.000000000000000	77.704277486794922	0.000000000000000	78.096802280854405	0.000000000000000	78.742570019305859	0.000000000000000	78.356518131770542	0.000000000000000	78.308944755347696	0.000000000000000	77.646346305770891	0.000000000000000	77.325499431075670	0.000000000000000	78.576723996874051	0.000000000000000	78.287534322358837	0.000000000000000	78.642405011999173	0.000000000000000	77.964608917862734	0.000000000000000	78.948213664573828	0.000000000000000	78.246175221744835	0.000000000000000	77.333423721255841	0.000000000000000	70.216407722218761	0.000000000000000	8.369640188167748	0.000000000000000	2.940681705699883	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	3.188882133437791	0.000000000000000	9.829362581436508	0.000000000000000	49.731071954347271	0.000000000000000	51.125007189672431	0.000000000000000	53.998760959350648	0.000000000000000	52.769555771039435	0.000000000000000	54.091755096157542	0.000000000000000	55.533462789422032	0.000000000000000	56.549596974514351	0.000000000000000	55.916852227785263	0.000000000000000	57.842076875352781	0.000000000000000	56.977520141789434	0.000000000000000	60.700116195251972	0.000000000000000	59.807713747254773	0.000000000000000	61.368406299438476	0.000000000000000	60.315238919436638	0.000000000000000	61.073929418239835	0.000000000000000	62.686497328426924	0.000000000000000	63.045579228674328	0.000000000000000	65.756879026646033	0.000000000000000	62.157731314339522	0.000000000000000	60.863661482083430	0.000000000000000	12.144999985354847	0.000000000000000	3.218114739825810	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.367086387142727	0.000000000000000	6.348461995879693	0.000000000000000	8.779723824880577	0.000000000000000	9.495766258028077	0.000000000000000	10.017677975713722	0.000000000000000	9.983776018266322	0.000000000000000	10.365715383240479	0.000000000000000	10.690466896993648	0.000000000000000	11.067476265190935	0.000000000000000	11.165646424478384	0.000000000000000	10.934827042132472	0.000000000000000	10.995208170520696	0.000000000000000	11.239057261128577	0.000000000000000	12.351203274322399	0.000000000000000	12.450838729317722	0.000000000000000	12.367800536348634	0.000000000000000	12.644908565877127	0.000000000000000	13.457710253435730	0.000000000000000	14.227699474668212	0.000000000000000	13.328719651701254	0.000000000000000	13.873412241324408	0.000000000000000	8.275573685248464	0.000000000000000	3.460342420617181	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.005019408467223	0.000000000000000	4.014565744933178	0.000000000000000	4.511734546105207	0.000000000000000	4.795925611769829	0.000000000000000	5.090774025406895	0.000000000000000	5.025302244009556	0.000000000000000	5.155652234032895	0.000000000000000	5.116416250792160	0.000000000000000	5.317416146849753	0.000000000000000	5.467767449642172	0.000000000000000	5.504541251446975	0.000000000000000	5.520601625521772	0.000000000000000	5.503082805869177	0.000000000000000	5.450342147537808	0.000000000000000	5.547697529606940	0.000000000000000	5.428937493575844	0.000000000000000	5.471052716828084	0.000000000000000	5.544066907784454	0.000000000000000	5.394980219063640	0.000000000000000	5.004829002674724	0.000000000000000	4.328037252319827	0.000000000000000	3.127006251500617	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.685849346575614	0.000000000000000	3.113052617808096	0.000000000000000	3.511883211524057	0.000000000000000	3.654664968879629	0.000000000000000	3.706349583214261	0.000000000000000	3.779473405961064	0.000000000000000	3.883786920963202	0.000000000000000	3.887671082949199	0.000000000000000	3.825332591274410	0.000000000000000	3.914637653801961	0.000000000000000	4.014064436547996	0.000000000000000	3.971546578330944	0.000000000000000	3.941596185121502	0.000000000000000	3.981282270724537	0.000000000000000	4.033685897522724	0.000000000000000	3.916021334821409	0.000000000000000	3.879939486054653	0.000000000000000	3.809964039856060	0.000000000000000	3.582003590950477	0.000000000000000	3.351511680082673	0.000000000000000	2.775326366773954	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.341018996491100	0.000000000000000	2.678717165250230	0.000000000000000	2.815377337304646	0.000000000000000	2.864855524439689	0.000000000000000	2.920711741897816	0.000000000000000	2.980602241509427	0.000000000000000	3.081263545086030	0.000000000000000	3.111212552578509	0.000000000000000	3.072873262851632	0.000000000000000	3.086409767434747	0.000000000000000	3.051339195231538	0.000000000000000	3.101897593169933	0.000000000000000	3.135664808542038	0.000000000000000	3.104805886112751	0.000000000000000	3.015392469150838	0.000000000000000	3.034633174606937	0.000000000000000	2.964415283981104	0.000000000000000	2.877147958930071	0.000000000000000	2.676626223274838	0.000000000000000	2.424139439221499	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.200858063225584	0.000000000000000	2.459704121932230	0.000000000000000	2.594264540223507	0.000000000000000	2.627016883635549	0.000000000000000	2.687011261174644	0.000000000000000	2.773460573019210	0.000000000000000	2.721563499708187	0.000000000000000	2.695107540665160	0.000000000000000	2.794430082444803	0.000000000000000	2.714690850913303	0.000000000000000	2.815765595052881	0.000000000000000	2.729581731975418	0.000000000000000	2.804766619318679	0.000000000000000	2.786989518233268	0.000000000000000	2.760499501231547	0.000000000000000	2.637929956472897	0.000000000000000	2.588933418686583	0.000000000000000	2.505827543840577	0.000000000000000	2.303462394125627	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.061358638973811	0.000000000000000	2.117741418100125	0.000000000000000	2.225389417737321	0.000000000000000	2.390454336923276	0.000000000000000	2.436720758991499	0.000000000000000	2.390768290731340	0.000000000000000	2.405200835323051	0.000000000000000	2.495600256567672	0.000000000000000	2.485869333064301	0.000000000000000	2.437714766510980	0.000000000000000	2.451695856342864	0.000000000000000	2.546801161778606	0.000000000000000	2.530467167181453	0.000000000000000	2.449440432569585	0.000000000000000	2.367259943728401	0.000000000000000	2.367383353513064	0.000000000000000	2.242018220976827	0.000000000000000	2.129209094256037	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.014103051387871	0.000000000000000	2.110917423111299	0.000000000000000	2.173218563905885	0.000000000000000	2.236888196870235	0.000000000000000	2.284010475524602	0.000000000000000	2.276428685833694	0.000000000000000	2.245424039587506	0.000000000000000	2.265357463446067	0.000000000000000	2.293315097734514	0.000000000000000	2.294188877342922	0.000000000000000	2.332021504741546	0.000000000000000	2.315203095803092	0.000000000000000	2.297452732568296	0.000000000000000	2.254828290954788	0.000000000000000	2.236278629710476	0.000000000000000	2.137961608666722	0.000000000000000	1.992155095857322	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.826688324012162	0.000000000000000	1.897692466759468	0.000000000000000	1.951330219154608	0.000000000000000	2.003341264353926	0.000000000000000	2.026386466711193	0.000000000000000	2.053497361815745	0.000000000000000	2.066651960874318	0.000000000000000	2.069548489087238	0.000000000000000	2.101156811207801	0.000000000000000	2.108767868355456	0.000000000000000	2.074101886300786	0.000000000000000	2.122295990676284	0.000000000000000	2.005754538903977	0.000000000000000	2.025095087555056	0.000000000000000	1.923306962039708	0.000000000000000	1.918928307856086	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.699782125430836	0.000000000000000	1.771400787891251	0.000000000000000	1.786551602351058	0.000000000000000	1.814811127439068	0.000000000000000	1.840985215947653	0.000000000000000	1.846718145179629	0.000000000000000	1.868221933243172	0.000000000000000	1.873150119184787	0.000000000000000	1.896889350101894	0.000000000000000	1.872726645580160	0.000000000000000	1.884469636466271	0.000000000000000	1.830497333429884	0.000000000000000	1.801032195382819	0.000000000000000	1.773151660186612	0.000000000000000	1.695400473954980	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.520778233584056	0.000000000000000	1.528401258195463	0.000000000000000	1.584481302671295	0.000000000000000	1.646159893042457	0.000000000000000	1.649240375137073	0.000000000000000	1.634448583518760	0.000000000000000	1.681942075315923	0.000000000000000	1.707449568825488	0.000000000000000	1.624555094355430	0.000000000000000	1.608327380624322	0.000000000000000	1.647798915610983	0.000000000000000	1.568569573773032	0.000000000000000	1.578983101926288	0.000000000000000	1.522066712499249	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.441024974834438	0.000000000000000	1.484328993341990	0.000000000000000	1.490455091175430	0.000000000000000	1.519424000013923	0.000000000000000	1.560066264027435	0.000000000000000	1.552503442106167	0.000000000000000	1.594048002420602	0.000000000000000	1.581721956991865	0.000000000000000	1.588035704232080	0.000000000000000	1.564151006665645	0.000000000000000	1.528325973257470	0.000000000000000	1.492777859551580	0.000000000000000	1.476269084603214	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
